sample,bacteria,without_pretreatment_abundance,with_pretreatment_abundance
8366,Lactococcus lactis,0.0003685236573761,0.0012137219995085
8366,Clostridium sp900540255,0.0003648384208024,0.0009173262098294
8366,Neoanaerotignum_A sp934256695,0.0003574679476548,0.0013056422127634
8366,Vescimonas cirricatena,0.0003537827110811,0.0003264105531908
8366,Faecalicatena contorta,0.0003537827110811,0.000984859427731
8366,Turicibacter sanguinis,0.0003537827110811,0.0008066467693796
8366,Streptococcus sanguinis,0.0003537827110811,0.0005590249704073
8366,Coprobacillus cateniformis,0.0003427270013598,0.0007972671557822
8366,Klebsiella variicola,0.0003427270013598,0.0013356569762752
8366,Collinsella sp958453935,0.0003427270013598,0
8366,Leuconostoc lactis,0.0003279860550648,0.0009698520459751
8366,Schaedlerella glycyrrhizinilytica_A,0.0003206155819172,0.0009961149640479
8366,Bifidobacterium adolescentis,0.0003095598721959,0.0024743420670032
8366,Pauljensenia sp902373545,0.0002985041624747,0.0007766320058678
8366,Faecalibacterium prausnitzii_I,0.0002911336893271,0.001662067529466
8366,Acetatifactor intestinalis,0.0002911336893271,0.0014575919530419
8366,Peptostreptococcus stomatis,0.0002874484527534,0.0008122745375381
8366,Lachnospira sp000437735,0.0002837632161796,0.0011930868495941
8366,Enterococcus_B faecium,0.0002727075064583,0.0006940914062104
8366,Streptococcus parasanguinis_S,0.0002690222698846,0
8366,Collinsella sp902399975,0.0002690222698846,0
8366,Raoultibacter timonensis,0.0002690222698846,0.0010298815729987
8366,Limivivens faecihominis,0.0002653370333108,0.0011555683952043
8366,Lawsonibacter faecis_A,0.000261651796737,0.0003676808530195
8366,Streptococcus ilei,0.000261651796737,0.0005702805067242
8366,Pyramidobacter piscolens,0.0002542813235895,0.0004971195206642
8366,Otoolea symbiosa,0.0002542813235895,0.0012287293812644
8366,Gemella sanguinis,0.000246910850442,0.0004746084480303
8366,Streptococcus sp001556435,0.0002432256138682,0.0002119792673021
8366,Blautia_A sp003474435,0.0002321699041469,0.0001481978948395
8366,Oscillibacter sp944387035,0.0002321699041469,0.0007672523922704
8366,Prevotella copri_L,0.0002247994309994,0
8366,Rothia mucilaginosa_C,0.0002100584847044,0.000377060466617
8366,Christensenella massiliensis,0.0002100584847044,0.0008535448373668
8366,Collinsella sp022713905,0.0002026880115569,0
8366,Gemella morbillorum,0.0002026880115569,0.0004727325253108
8366,Dorea_A longicatena_C,0.0002026880115569,0.0002176070354605
8366,Blautia_A sp900066335,0.0002026880115569,0.0001200590540472
8366,Allocoprobacillus sp002160865,0.0002026880115569,0.0012568682220567
8366,Eubacterium_I ramulus_A,0.0001990027749831,0.0006865877153324
8366,Collinsella sp003459245,0.0001990027749831,0.0001200590540472
8366,Citrobacter portucalensis,0.0001953175384093,0.0003995715392508
8366,Bulleidia moorei,0.0001916323018356,0.0004689806798719
8366,Pauljensenia sp000758755,0.0001879470652618,0.0003676808530195
8366,Granulicatella sp916049935,0.0001879470652618,0.0004370899936406
8366,Roseburia sp900542495,0.0001879470652618,0.0001650811993149
8366,Streptococcus parasanguinis_V,0.0001879470652618,0.000142570126681
8366,Pseudoscillospira faecavium,0.000184261828688,0.0007897634649043
8366,Faecalibacterium prausnitzii_F,0.000184261828688,0.0001200590540472
8366,Limivivens sp905214955,0,0.0017539877427209
8366,Prevotella copri_A,0,0.0013168977490803
8366,Flemingiibacterium sp900546315,0,0.0011686998542408
8366,Holdemania massiliensis,0,0.0010598963365105
8366,Faecalibacterium sp934514285,0,0.001050516722913
8366,Roseburia rectibacter,0,0.0010430130320351
8366,Phocaeicola massiliensis,0,0.0010017427322064
8366,Phocaeicola coprocola,0,0.0009098225189515
8366,Pseudoflavonifractor_A gallinarum,0,0.0007991430785017
8366,Enterocloster bolteae,0,0.0007897634649043
8366,Phascolarctobacterium faecium,0,0.0007747560831484
8366,Streptococcus parasanguinis,0,0.0007672523922704
8366,Jutongia sp003524945,0,0.0007316098606001
8366,Neobittarella massiliensis,0,0.0007203543242832
8366,Rothia sp916720455,0,0.0007128506334053
8366,Anaerotruncus colihominis,0,0.0007015950970883
8366,Blautia_A fusiformis,0,0.0006865877153324
8366,Fimenecus sp000432435,0,0.000680959947174
8366,Bifidobacterium bifidum,0,0.0006715803335765
8366,Bacteroides clarus,0,0.0006471933382232
8366,Prevotella sp900548745,0,0.0006378137246258
8366,Citrobacter freundii,0,0.0006284341110283
8366,Haemophilus_D parainfluenzae,0,0.0006096748838334
8366,Merdimmobilis hominis,0,0.000600295270236
8366,Prevotella copri_N,0,0.0005646527385657
8366,Blautia stercoris,0,0.0005552731249683
8366,Eubacterium_F sp003491505,0,0.0005290102068955
8366,Enterocloster citroniae,0,0.0005252583614565
8366,Pauljensenia sp000466265,0,0.0005008713661032
8366,Clostridium disporicum_B,0,0.0004614769889939
8366,Streptococcus caecimuris,0,0.0004558492208354
8366,Clostridium_AQ innocuum,0,0.000453973298116
8366,Bulleidia sp015256775,0,0.000450221452677
8366,Pauljensenia sp001072465,0,0.0004370899936406
8366,Prevotella rara,0,0.0004258344573236
8366,Streptococcus anginosus,0,0.0004127029982872
8366,Bacteroides eggerthii,0,0.0004070752301288
8366,Pauljensenia sp000278725,0,0.0004014474619703
8366,Eubacterium_B infirmum,0,0.0004014474619703
8366,DXYV01 sp019415645,0,0.0003920678483729
8366,Gemmiger sp900540595,0,0.0003864400802144
8366,Mogibacterium diversum,0,0.0003826882347754
8366,Lactococcus petauri,0,0.0003789363893365
8366,Clostridium sp026168755,0,0.0003601771621416
8366,CAG-170 sp900549635,0,0.0003526734712636
8366,Dialister hominis,0,0.0003507975485441
8366,Bacteroides cellulosilyticus,0,0.0003470457031052
8366,Prevotella sp934191715,0,0.0003432938576662
8366,CAG-115 sp003531585,0,0.0003320383213493
8366,Collinsella sp003466125,0,0.0003245346304713
8366,Parasutterella excrementihominis,0,0.0003207827850323
8366,Streptococcus parasanguinis_C,0,0.0003170309395934
8366,Pauljensenia dentiphila,0,0.0003076513259959
8366,Haemophilus_D sp905205995,0,0.000296395789679
8366,CAJOJO01 sp900546745,0,0.000288892098801
8366,Anaerobutyricum soehngenii,0,0.0002795124852036
8366,Parvimonas micra,0,0.0002738847170451
8366,Ruminococcus_C sp000433635,0,0.0002720087943257
8366,Streptococcus infantis_M,0,0.0002720087943257
8366,Veillonella parvula_A,0,0.0002720087943257
8366,Catenibacterium mitsuokai,0,0.0002663810261672
8366,CAG-269 sp003525075,0,0.0002570014125698
8366,Bacteroides vicugnae,0,0.0002551254898503
8366,Collinsella sp900542365,0,0.0002532495671308
8366,Actinomyces sp915069725,0,0.0002513736444113
8366,Gemella sp947254465,0,0.0002494977216918
8366,Streptococcus parasanguinis_Q,0,0.0002476217989723
8366,Klebsiella quasipneumoniae,0,0.0002457458762528
8366,Prevotella sp002265625,0,0.0002457458762528
8366,UMGS1591 sp905198295,0,0.0002457458762528
8366,Turicibacter bilis,0,0.0002419940308139
8366,Streptococcus australis_C,0,0.0002401181080944
8366,Clostridium cuniculi,0,0.0002344903399359
8366,Eubacterium_G sp000435815,0,0.0002251107263385
8366,Intestinibacter bartlettii,0,0.0002213588808995
8366,Granulicatella adiacens,0,0.00021948295818
8366,Corynebacterium durum,0,0.0002176070354605
8366,Clostridium sp900543325,0,0.0002176070354605
8366,Collinsella sp027660625,0,0.000215731112741
8366,Allisonella pneumosinta,0,0.000215731112741
8366,Coprococcus_A catus,0,0.0002119792673021
8366,CAG-492 sp000434335,0,0.0002101033445826
8366,Blautia_A sp900066355,0,0.0002082274218631
8366,Lachnospira sp900545725,0,0.0002082274218631
8366,Coprococcus ammoniilyticus,0,0.0002082274218631
8366,Streptococcus mitis_BM,0,0.0002063514991436
8366,Lactococcus garvieae,0,0.0001988478082656
8366,Actinomyces sp915063485,0,0.0001988478082656
8366,Lancefieldella sp024691995,0,0.0001969718855462
8366,Odoribacter splanchnicus,0,0.0001969718855462
8366,Streptococcus sanguinis_H,0,0.0001950959628267
8366,Veillonella atypica,0,0.0001950959628267
8366,Clostridium celatum,0,0.0001913441173877
8366,Pararoseburia lenta,0,0.0001913441173877
8366,Citrobacter europaeus,0,0.0001913441173877
8366,Ruminococcoides intestinalis,0,0.0001894681946682
8366,Butyricicoccus sp900547195,0,0.0001857163492292
8366,Streptococcus oralis_CU,0,0.0001838404265097
8366,Brotaphodocola sp003478505,0,0.0001800885810708
8366,Agathobaculum ammoniilyticum,0,0.0001782126583513
8366,Streptococcus hominis,0,0.0001782126583513
8366,Collinsella sp027663555,0,0.0001744608129123
8366,Klebsiella ornithinolytica,0,0.0001744608129123
8366,Faecalibacillus faecis,0,0.0001725848901928
8366,Guopingia tenuis,0,0.0001725848901928
8366,Granulicatella sp001058355,0,0.0001669571220344
8366,Enterococcus_B hirae,0,0.0001650811993149
8366,Ruminococcus_C sp000980705,0,0.0001632052765954
8366,Cryptobacteroides sp900544195,0,0.0001632052765954
8366,Bulleidia sp963550625,0,0.0001594534311564
8366,Rothia dentocariosa,0,0.0001575775084369
8366,CAG-177 sp003514385,0,0.0001575775084369
8366,Streptococcus australis_B,0,0.0001557015857174
8366,Streptococcus mitis_CD,0,0.0001557015857174
8366,Prevotella copri_E,0,0.0001557015857174
8366,Streptococcus infantis_B,0,0.0001519497402784
8366,Holdemania filiformis,0,0.000150073817559
8366,Pauljensenia sp000308055,0,0.0001481978948395
8366,Collinsella sp900540855,0,0.0001481978948395
8366,Coprococcus sp000433075,0,0.0001481978948395
8366,Streptococcus cristatus_I,0,0.00014632197212
8366,CAG-245 sp000434195,0,0.0001444460494005
8366,Enterobacter hormaechei_C,0,0.0001444460494005
8366,Enterococcus_B lactis,0,0.000142570126681
8366,Fusobacterium_A varium_A,0,0.000142570126681
8366,Streptococcus infantarius,0,0.000142570126681
8366,Lachnospira sp900551945,0,0.000138818281242
8366,Faecalimonas sp000209385,0,0.0001369423585225
8366,Acetatifactor hominis,0,0.0001369423585225
8366,Veillonella rogosae,0,0.0001350664358031
8366,Sellimonas intestinalis,0,0.0001350664358031
8366,Vescimonas sp000435555,0,0.0001350664358031
8366,Enterococcus_D casseliflavus,0,0.0001331905130836
8366,Peptostreptococcus sp900759325,0,0.0001313145903641
8366,Megamonas funiformis,0,0.0001313145903641
8366,Massilioclostridium facile,0,0.0001294386676446
8366,Haemophilus_D parainfluenzae_Y,0,0.0001294386676446
8366,Fusobacterium nucleatum_J,0,0.0001275627449251
8366,Streptococcus sp036663675,0,0.0001256868222056
8366,Duodenibacillus intestinigallinarum,0,0.0001238108994861
8366,Pseudobutyricicoccus sp003477405,0,0.0001219349767666
8366,Allocoprobacillus merdigallinarum,0,0.0001219349767666
8366,CAG-103 sp000432375,0,0.0001219349767666
8366,Gallintestinimicrobium propionicum,0,0.0001200590540472
8366,Hominicoprocola sp003522105,0,0.0001200590540472
8366,Aphodocola sp000434835,0,0.0001200590540472
8366,Bulleidia sp938039295,0,0.0001181831313277
8366,Lancefieldella sp938041635,0,0.0001181831313277
8366,Lentihominibacter sp934247125,0,0.0001163072086082
8366,Porphyromonas endodontalis,0,0.0001144312858887
8366,Parabacteroides goldsteinii,0,0.0001144312858887
8366,Collinsella sp900546775,0,0.0001125553631692
8366,Bifidobacterium kashiwanohense_A,0,0.0001125553631692
8366,Streptococcus mitis_DE,0,0.0001106794404497
8366,Granulicatella sp916438765,0,0.0001106794404497
8366,Enterobacter roggenkampii,0,0.0001106794404497
8366,Streptococcus sp027665725,0,0.0001106794404497
8366,Anthropogastromicrobium sp934292725,0,0.0001106794404497
8366,CHH4-2 sp018378255,0,0.0001088035177302
8366,Bulleidia extructa,0,0.0001088035177302
8366,Veillonella parvula_L,0,0.0001069275950107
8366,Clostridium sp900547475,0,0.0001069275950107
8366,Lachnospira sp000436475,0,0.0001069275950107
8366,Eubacterium_P hominis,0,0.0001050516722913
8366,Bacteroides zhangwenhongii,0,0.0001050516722913
8366,Bariatricus comes_A,0,0.0001031757495718
8366,Muricoprocola aceti,0,0.0001031757495718
8366,Streptococcus parasanguinis_K,0,0.0001012998268523
8366,Gemella haemolysans_B,0,0.0001012998268523
8366,Collinsella sp027669365,0,9.942390413284566e-05
8366,Mogibacterium timidum,0,9.7547981413358e-05
8366,Weissella fermenti,0,9.7547981413358e-05
8366,CAG-217 sp000436335,0,9.7547981413358e-05
8366,Veillonella sp900545205,0,9.567205869387034e-05
8366,Parasutterella sp900552195,0,9.567205869387034e-05
8366,Butyricicoccus sp900604335,0,9.567205869387034e-05
8366,Streptococcus vaginalis,0,9.567205869387034e-05
8366,Muricoprocola sp900544685,0,9.379613597438268e-05
8366,Anaerotardibacter sp000435475,0,9.379613597438268e-05
8366,Lawsonibacter asaccharolyticus,0,9.379613597438268e-05
8373,Phocaeicola vulgatus,0.0329898881365124,0.0160664550873367
8373,Fusicatenibacter saccharivorans,0.030367505864455,0.0135110649513663
8373,Blautia_A faecis,0.0240482560891927,0.0145982265443006
8373,Bacteroides finegoldii,0.0195641419809883,0.0091325309756986
8373,Blautia_A obeum,0.0188885992861587,0.0094463508169576
8373,Gemmiger qucibialis,0.0179311371989975,0.0074588251556483
8373,Bariatricus comes,0.0166864364856883,0.0074793728833493
8373,Roseburia rectibacter,0.0165481364064311,0.0070441346511264
8373,Mediterraneibacter faecis,0.0157874859705207,0.0068946966314795
8373,Blautia_A wexlerae,0.0157342936323444,0.0119064742154023
8373,Gemmiger sp900539695,0.01552684351346,0.0069918313442501
8373,Coprococcus aceti,0.0154310973047437,0.0064295707953274
8373,Faecalibacillus intestinalis,0.0154151396032909,0.006530441458589
8373,Agathobacter rectalis,0.0150108778331567,0.0083909448031986
8373,Dorea_A sp019421265,0.0144098044117716,0.0049576063018003
8373,Oliverpabstia tarda,0.0143991659441371,0.0055609623061263
8373,Eubacterium_I ramulus_A,0.0142608658648799,0.0058486304939486
8373,Prevotella rara,0.0140640542136309,0.0055815100338287
8373,Ruminococcus_B gnavus,0.0138778810300156,0.0070665503540735
8373,Schaedlerella hominis,0.0136863886125839,0.0062296974440491
8373,Hominisplanchenecus faecis,0.0134789384936985,0.0052826339945336
8373,Bacteroides uniformis,0.0128406304355917,0.0141723281883057
8373,Streptococcus salivarius,0.0125001994712674,0.0059252174790168
8373,Agathobaculum butyriciproducens,0.0121916839098494,0.0084880795159692
8373,Gemmiger formicilis,0.0121757262083967,0.0065640650130091
8373,Hominimerdicola aceti,0.0118565721793423,0.0051238560986586
8373,Lachnospira sp900545725,0.011739549035356,0.0049146428711521
8373,Dorea formicigenerans,0.0114948642797489,0.008465663813022
8373,Phocaeicola massiliensis,0.0114629488768435,0.006844261299848
8373,Jutongia sp003524945,0.0108937908583638,0.0055815100338287
8373,Coprococcus_A catus,0.0107820869481958,0.0048642075395207
8373,Mediterraneibacter torques,0.010654425336574,0.0048978310939421
8373,Hominilimicola fabiformis,0.010521444491135,0.0067919579929717
8373,Eubacterium_U album,0.0104522944515069,0.0044158934805786
8373,Dorea_A longicatena,0.0103991021133315,0.0041319612432487
8373,Bacteroides stercoris,0.0103139943722497,0.0069544718393391
8373,Eubacterium_P hominis,0.0102927174369797,0.0078137404523107
8373,Eubacterium_G ventriosum,0.0102235673973516,0.004473800713192
8373,Faecalibacillus faecis,0.0100214365122844,0.0040422984314601
8373,Lachnospira eligens_A,0.0097182401846837,0.005471299494339
8373,Pararoseburia lenta,0.0094310015585348,0.0039937310750748
8373,Streptococcus infantarius,0.0090746128927587,0.0039451637186894
8373,Collinsella sp003466125,0.0090480167236705,0.0033548835410825
8373,Eubacterium_R sp000436835,0.0088086512018807,0.0034613581300812
8373,Bifidobacterium pseudocatenulatum,0.0081437469746856,0.0040591102086701
8373,Blautia stercoris,0.0078671468161722,0.0055348106526882
8373,Ruminococcoides intestinale,0.0078618275823549,0.0037546302436392
8373,Anaerostipes hadrus,0.0075001196827606,0.0055329426774434
8373,Alistipes putredinis,0.0071862848875244,0.0042944750896161
8373,Blautia_A sp900066335,0.0071437310169835,0.0062820007509254
8373,Ruminococcus_C sp000980705,0.0071277733155308,0.0050248534106418
8373,Hominicoprocola fusiformis,0.0070745809773554,0.0072776315568262
8373,Megamonas funiformis,0.0070267078729972,0.0039899951245838
8373,Blautia_A fusiformis,0.0068777693261055,0.0041132814907925
8373,Eubacterium_F sp003491505,0.0066649999734029,0.0052676901925683
8373,CAG-177 sp003514385,0.006468188322154,0.0043878738518943
8373,Butyribacter hominis,0.0062288228003632,0.0053050496974807
8373,Bifidobacterium longum,0.0061969073974578,0.0042926071143699
8373,Faecalibacterium prausnitzii,0.0059043495374925,0.0048455277870645
8373,Weissella cibaria,0.0058139225625935,0.0083591892240233
8373,Vescimonas cirricatena,0.0055905147422564,0.0037564982188854
8373,Maccoya intestinihominis,0.0053724261557356,0.0040030709513029
8373,Aphodocola sp000434835,0.0052873184146547,0.0019277504534497
8373,Otoolea fessa,0.0050426336590476,0.0073448786656677
8373,Choladousia sp902363135,0.0048990143459732,0.0046960897674176
8373,Acetatifactor intestinalis,0.0048139066048923,0.0055646982566173
8373,Enterocloster sp000431375,0.0047873104358041,0.0063866073646779
8373,Bilophila wadsworthia,0.0047873104358041,0.0092707611438726
8373,Parabacteroides distasonis,0.0047766719681696,0.0106455909246278
8373,Parasutterella gallistercoris,0.0047660335005342,0.0042533796342127
8373,Streptococcus ilei,0.0047500757990814,0.0036799112338157
8373,Eubacterium_G sp000435815,0.0046702872918178,0.0042440397579846
8373,Blautia_A sp900120195,0.0045585833816488,0.0038723126841122
8373,Anthropogastromicrobium aceti,0.0043936871333044,0.0079183470660646
8373,Claveliimonas ammoniilytica,0.0040160215322583,0.004163716822424
8373,Muricoprocola aceti,0.0037553790751975,0.0046605982377513
8373,Desulfovibrio fairfieldensis_A,0.0037553790751975,0.0052639542420774
8373,Onthomonas sp900752305,0.0037553790751975,0.0029196453088595
8373,Bacteroides ovatus,0.0036809098017512,0.0094799743713791
8373,Alistipes shahii,0.0036755905679339,0.0056244734644769
8373,Scatocola faecipullorum,0.0036702713341167,0.0032035775461894
8373,Evtepia sp004556345,0.0036117597621231,0.0031792938679975
8373,Bifidobacterium adolescentis,0.0036117597621231,0.004598955054647
8373,Eubacterium_G segne,0.0035053750857722,0.0038573688821469
8373,Faecalibacterium longum,0.0034894173843195,0.002562862036951
8373,Bacteroides thetaiotaomicron,0.003367075006516,0.0085104952189164
8373,Vescimonas coprocola,0.0030851556141852,0.0042683234361766
8373,Agathobaculum sp900544475,0.0030585594450971,0.0038965963623041
8373,Prevotella sp900553595,0.0030319632760089,0.0041114135155477
8373,Leuconostoc lactis,0.0029734517040162,0.0054376759399176
8373,Dorea_D hominis,0.0028511093262117,0.0038685767336198
8373,Streptococcus hominis,0.0027660015851309,0.0035024535854846
8373,Parabacteroides merdae,0.0027660015851309,0.0071151177104589
8373,Escherichia coli,0.0026011053367864,0.0068405253493571
8373,Oscillibacter segnis,0.0026011053367864,0.0061923379391367
8373,Phascolarctobacterium_A succinatutens_B,0.0025000398942529,0.0023891403391121
8373,Butyricimonas faecalis,0.0024894014266183,0.0052676901925683
8373,Blautia_A sp005848555,0.0024521667898947,0.005039797212607
8373,Faecousia intestinalis,0.0023830167502666,0.0039059362385322
8373,Gallintestinimicrobium propionicum,0.0023670590488139,0.0059625769839292
8373,Bacteroides eggerthii,0.0023404628797266,0.0055142629249872
8373,Bacteroides caccae,0.0022979090091857,0.0055348106526882
8373,Adlercreutzia equolifaciens,0.0022979090091857,0.0045447837725245
8373,Streptococcus rubneri,0.0022766320739158,0.0021463035571842
8373,Romboutsia timonensis,0.0022500359048276,0.0038947283870593
8373,Coprococcus_A intestinihominis,0.0022021628004694,0.0033604874668196
8373,Muricoprocola shaoxingensis,0.0021862050990167,0.0035622287933428
8373,Odoribacter splanchnicus,0.0021649281637467,0.0057552317316689
8373,Weissella confusa,0.0021170550593886,0.0039470316939356
8373,UBA3402 sp003478355,0.0021064165917541,0.004481272614174
8373,Faecalibacterium sp900539945,0.0020957781241186,0.0034837738330284
8373,Blautia_A sp900551715,0.0019627972786796,0.0033362037886263
8373,Choladousia sp902363665,0.0019415203434096,0.0046867498911895
8373,Paraprevotella clara,0.0018404549008751,0.0055534904051444
8373,Lentihominibacter faecis,0.0017819433288824,0.0028692099772281
8373,Anaerobutyricum hallii,0.0017181125230716,0.0029047015068943
8373,Anaerotardibacter sp000435475,0.0017021548216188,0.0026170333190734
8373,Rothia sp916720455,0.0016755586525316,0.0024171599677951
8373,Alistipes onderdonkii,0.0016649201848961,0.0041170174412835
8373,Mediterraneibacter_A butyricigenes,0.001617047080538,0.0034650940805722
8373,Prevotella sp015074785,0.0015851316776325,0.0054600916428648
8373,Blautia_A intestinalis,0.0015638547423626,0.0053386732519008
8373,Streptococcus xiaochunlingii,0.0015266201056399,0.001524267800402
8373,Faecalibacterium duncaniae,0.0015213008718217,0.0040030709513029
8373,Mesosutterella multiformis,0.0015159816380044,0.0037340825159382
8373,Alangreenwoodia sp905206455,0.0015106624041872,0.0033772992440296
8373,CAG-103 sp900543625,0.0014574700660108,0.0028972296059124
8373,Blautia_A sp003471165,0.0013936392602009,0.0036107961497281
8373,Butyribacter intestini,0.0013883200263827,0.0034482823033621
8373,Oliverpabstia intestinalis,0.0013617238572954,0.0011880322561965
8373,CAG-103 sp000432375,0.0013191699867545,0.002831850472317
8373,Bifidobacterium bifidum,0.0013032122853018,0.002815038695107
8373,Hominiventricola aquisgranensis,0.0012925738176664,0.0045466517477707
8373,Parasutterella excrementihominis,0.0012819353500318,0.0022733258738853
8373,Bacteroides xylanisolvens,0.0012234237780382,0.0050099096086766
8373,Lentihominibacter excrementipullorum,0.001218104544221,0.0023069494283054
8373,UMGS1975 sp900546685,0.0012021468427683,0.0027982269178956
8373,Clostridium sp900540255,0.0011915083751328,0.0019539021068892
8373,Methanocatella smithii,0.0011276775693229,0.0021313597552204
8373,Gemella sp963532255,0.0011223583355047,0.0012067120086524
8373,Butyricimonas virosa,0.0011117198678701,0.0038405571049369
8373,Klebsiella pneumoniae,0.0011010814002347,0.0043355705450181
8373,CAG-170 sp002404795,0.0010957621664174,0.002680544477424
8373,Pilosibacter fragilis,0.0010585275296938,0.0033922430459949
8373,Alitiscatomonas aceti,0.0010585275296938,0.0027851510911765
8373,Vescimonas sp900545585,0.0010372505944238,0.0019370903296778
8373,Blautia_A intestinihominis,0.0010212928929711,0.0036332118526752
8373,Blautia_A acetigignens,0.0010159736591538,0.0033866391202577
8373,Streptococcus australis_C,0.0009840582562484,0.0015111919736829
8373,Barnesiella intestinihominis,0.0009787390224311,0.0027160360070902
8373,Hominibacterium hominis,0.0009787390224311,0.0021350957057113
8373,Dorea_A amylophila,0.0009681005547957,0.0003848029005919
8373,Ruthenibacterium lactatiformans,0.0009149082166204,0.0045709354259627
8373,Scatomonas hejianensis,0.0009042697489853,0.0025647300121972
8373,Apopatocola sp003522945,0.0008617158784448,0.0024844070766366
8373,Coprococcus ammoniilyticus,0.0008563966446273,0.0032782965560129
8373,Vescimonas sp003539495,0.0008138427740868,0.0024395756707422
8373,Angelakisella sp900547385,0.0008085235402692,0.0023050814530592
8373,Oscillibacter welbionis,0.0008032043064516,0.0031905017194704
8373,Prevotella sp900313215,0.0007978850726341,0.0023293651312526
8373,Bacteroides bouchesdurhonensis,0.0007925658388165,0.0015989868102254
8373,Streptococcus sanguinis_H,0.0007819273711814,0.0011338609740743
8373,Gemella sanguinis,0.0007553312020936,0.0011786923799685
8373,Blautia_A sp934394595,0.0007180965653707,0.0019968655375374
8373,Hominiventricola filiformis,0.0006968196301004,0.0022210225670077
8373,Anaerotignum_A faecicola,0.0006968196301004,0.0022714578986391
8373,Faecalibacterium taiwanense,0.0006915003962829,0.0032820325065038
8373,Wujia hominis,0.0006808619286477,0.0022957415768325
8373,Roseburia intestinalis,0.0006755426948302,0.0002073452522607
8373,Pilosibacter sp900066055,0.0006383080581073,0.002090264299817
8373,Streptococcus vulneris,0.0006329888242897,0.0008891562169018
8373,Flavonifractor plautii,0.0006223503566546,0.0027533955120026
8373,UBA11524 sp000437595,0.0006117118890195,0.0032895044074871
8373,Mediterraneibacter massiliensis,0.0006063926552019,0.0014663605677886
8373,Agathobacter faecis,0.0005957541875668,0.0020977362007989
8373,Latilactobacillus curvatus,0.0005957541875668,0.0016531580923479
8373,Eubacterium_B sp938049335,0.0005904349537492,0.0012104479591436
8373,QAMH01 sp900756605,0.0005851157199317,0.001968845908853
8373,Blautia_A hydrogenotrophica,0.0005797964861141,0.0021817950868505
8373,Enterocloster sp900541315,0.0005585195508438,0.0021948709135695
8373,Clostridium lentum,0.0005585195508438,0.000924647746568
8373,Bacteroides sp900557355,0.0005532003170263,0.0023648566609188
8373,Pseudoscillospira sp018369915,0.0005425618493912,0.0019240145029587
8373,Hominenteromicrobium mulieris,0.0005372426155736,0.0016008547854716
8373,Rothia aeria,0.000531923381756,0.0008088332813413
8373,CAG-238 sp934277655,0.0005266041479385,0.0017558967308556
8373,Ruthenibacterium sp018380115,0.0005266041479385,0.0014570206915605
8373,Roseburia inulinivorans,0.0005212849141209,0.0019613740078711
8373,Alistipes finegoldii,0.0005212849141209,0.0024134240173041
8373,Faecalicatena contorta,0.0005053272126682,0.0017148012754523
8373,Roseburia_C amylophila,0.0004946887450331,0.0018698432208363
8373,Pilosibacter sp900066785,0.0004893695112156,0.0016737058200502
8373,Streptococcus sp001556435,0.000484050277398,0.000214817153243
8373,Lactonifactor sp009677585,0.0004734118097629,0.0022639859976572
8373,Acetatifactor acetigignens,0.0004680925759453,0.0014009814341932
8373,Hominifimenecus microfluidus,0.0004627733421278,0.0013318663501071
8373,Faecalibacterium sp900765105,0.0004574541083102,0.0015223998251572
8373,Streptococcus infantis_M,0.0004521348744926,0.0006556593112028
8373,CAG-170 sp937967235,0.0004521348744926,0.0016699698695579
8373,Negativibacillus massiliensis,0.0004468156406751,0.001976317809835
8373,Claveliimonas acetigenes,0.0004308579392224,0.0015298717261391
8373,Bacteroides sp003438995,0.0004149002377697,0.0016494221418569
8373,Collinsella sp900552425,0.0004095810039521,0.0002633845096284
8373,PeH17 sp000435055,0.0004095810039521,0.0023200252550245
8373,Peptostreptococcus stomatis,0.0004042617701346,0.0004875415390995
8373,Coprobacter fastidiosus,0.000398942536317,0.00119924010767
8373,RGIG3159 sp938049125,0.000398942536317,0.0011319929988287
8373,Mediterraneibacter lactaris,0.0003883040686819,0.0011357289493199
8373,Weissella koreensis,0.0003829848348643,0.0012646192412658
8373,Anaerobutyricum soehngenii,0.0003776656010468,0.0008050973308501
8373,Streptococcus sinensis,0.0003776656010468,0.0006724710884131
8373,Clostridium_A leptum,0.0003670271334117,0.0014775684192629
8373,Streptococcus australis_B,0.0003617078995941,0.0002353648809445
8373,Brotaphodocola sp003480315,0.0003563886657765,0.0020118093395012
8373,Lawsonibacter sp900549405,0.0003457501981414,0.0014607566420528
8373,Blautia_A sp900763175,0.0003457501981414,0.0018324837159252
8373,CAG-238 sp900542245,0.0003404309643238,0.0014644925925438
8373,Blautia_A ammoniilytica,0.0003351117305063,0.0014215291618942
8373,Phocaeicola dorei,0.0003351117305063,0.000933987622796
8373,Slackia piriformis,0.0003297924966887,0.0008630045634635
8373,Bacteroides clarus,0.0003244732628712,0.0013337343253527
8373,Brotonthovivens sp905193415,0.0003191540290536,0.001117049196864
8373,Hominicoprocola sp900317525,0.000313834795236,0.0013991134589471
8373,Prevotella stercorea,0.000313834795236,0.0008984960931297
8373,Lachnospira hominis,0.0003085155614185,0.000792021504131
8373,Phascolarctobacterium faecium,0.0003085155614185,0.0005846762518703
8373,Clostridium_AP sp000509125,0.0003031963276009,0.0007733417516751
8373,Streptococcus anginosus,0.0003031963276009,0.0006537913359572
8373,Bacteroides intestinalis_A,0.0002978770937834,0.0012347316373363
