sample,specie,cp_abundance,cz_abundance
25S03148915,Lachnospiraceae_bacterium_NSJ_46,1.2600005e-05,0.00090429991
25S03148915,Candidatus_Alloruminococcus_vanvlietii,1.1200004e-05,6.2999994e-06
25S03148915,GGB3570_SGB4777,1.1200004e-05,6.4499994e-05
25S03148915,GGB9646_SGB15123,1.0700004e-05,0.0
25S03148915,Mogibacterium_sp_BX12,1.0300004e-05,0.00025189997
25S03148915,Veillonella_tobetsuensis,1.0200004e-05,3.1999997e-06
25S03148915,Oscillospiraceae_bacterium_NSJ_64,9.8000039e-06,8.9999991e-06
25S03148915,Streptococcus_sp_F0442,9.6000038e-06,0.00011209999
25S03148915,Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1,8.9000036e-06,2.6999997e-06
25S03148915,Intestinimonas_massiliensis,8.9000036e-06,0.0
25S03148915,Angelakisella_massiliensis,8.8000035e-06,1.4999999e-06
25S03148915,Streptococcus_mitis,8.6000034e-06,2.0299998e-05
25S03148915,Anaerotruncus_colihominis,8.5000034e-06,6.9999993e-07
25S03148915,Clostridium_butyricum,7.600003e-06,5.0099995e-05
25S03148915,Clostridium_sp_AM49_4BH,6.8000027e-06,2.2499998e-05
25S03148915,Streptococcus_sanguinis,6.5000026e-06,2.7999997e-05
25S03148915,Streptococcus_australis,5.5000022e-06,3.5899996e-05
25S03148915,Christensenella_sp_NSJ_35,5.3000021e-06,3.2999997e-06
25S03148915,Gemella_sanguinis,5.000002e-06,0.00014239999
25S03148915,Granulicatella_SGB8255,5.000002e-06,2.3399998e-05
25S03148915,Streptococcus_infantis,4.6000018e-06,4.3099996e-05
25S03148915,GGB9619_SGB15066,4.4000018e-06,0.0
25S03148915,Candidatus_Avimonas_narfia,3.8000015e-06,2.5999997e-06
25S03148915,Lachnospiraceae_bacterium_NSJ_29,3.8000015e-06,0.00012049999
25S03148915,Rothia_mucilaginosa,3.8000015e-06,5.8199994e-05
25S03148915,GGB38744_SGB14842,3.6000014e-06,2.0399998e-05
25S03148915,Streptococcus_oralis,3.5000014e-06,3.7699996e-05
25S03148915,TM7_phylum_sp_oral_taxon_352,3.5000014e-06,6.2199994e-05
25S03148915,Neobittarella_massiliensis,3.2000013e-06,1.2999999e-06
25S03148915,GGB79973_SGB14342,3.0000012e-06,7.6999992e-06
25S03148915,Actinomyces_sp_ICM47,2.9000012e-06,2.3899998e-05
25S03148915,Candidatus_Stoquefichus_sp_SB1,2.8000011e-06,3.3799997e-05
25S03148915,Clostridiales_bacterium_BX7,2.8000011e-06,0.0
25S03148915,Clostridium_hylemonae,2.400001e-06,2.3199998e-05
25S03148915,Clostridium_sp_NSJ_42,2.400001e-06,0.00013659999
25S03148915,Peptostreptococcus_stomatis,2.400001e-06,2.9999997e-07
25S03148915,Candidatus_Schneewindia_gallinarum,2.3000009e-06,2.4999998e-06
25S03148915,Roseburia_SGB4949,2.3000009e-06,9.999999e-07
25S03148915,GGB74463_SGB54347,2.0000008e-06,0.0
25S03148915,Intestinibacillus_massiliensis,2.0000008e-06,0.0
25S03148915,Prevotella_SGB1680,2.0000008e-06,0.0
25S03148915,Faecalicatena_contorta,1.8000007e-06,2.4799998e-05
25S03148915,Hungatella_hathewayi,1.5000006e-06,2.9299997e-05
25S03148915,Prevotella_copri_clade_A,1.5000006e-06,2.3099998e-05
25S03148915,GGB9788_SGB15411,1.4000006e-06,0.0
25S03148915,Christensenellaceae_bacterium_NSJ_44,1.0000004e-06,0.0
25S03148915,Streptococcus_parasanguinis,1.0000004e-06,8.4199992e-05
25S03148915,Clostridium_SGB4913,9.0000036e-07,0.0
25S03148915,Streptococcus_cristatus,9.0000036e-07,3.6899996e-05
25S03148915,Massiliimalia_timonensis,8.0000032e-07,2.3899998e-05
25S03148915,Mogibacterium_sp_NSJ_24,6.0000024e-07,0.0
25S03148915,GGB9719_SGB15272,3.0000012e-07,7.8999992e-06
25S03148915,Clostridiales_bacterium_1_7_47FAA,2.0000008e-07,0.0
25S03148915,TM7_phylum_sp_oral_taxon_348,2.0000008e-07,0.0
25S03148915,Streptococcus_anginosus,0.0,0.00041939996
25S03148915,Streptococcus_vestibularis,0.0,0.00011139999
25S03148915,Streptococcus_gordonii,0.0,5.6099994e-05
25S03148915,Lactococcus_SGB96887,0.0,3.8999996e-05
25S03148915,Eubacterium_sulci,0.0,3.6399996e-05
25S03148915,Lancefieldella_rimae,0.0,3.1399997e-05
25S03148915,Mogibacterium_diversum,0.0,3.0299997e-05
25S03148915,Weissella_confusa,0.0,2.7099997e-05
25S03148915,Actinomyces_graevenitzii,0.0,2.2399998e-05
25S03148915,Collinsella_provencensis,0.0,1.4199999e-05
25S03148915,Eggerthella_lenta,0.0,1.4099999e-05
25S03148915,Clostridia_bacterium,0.0,1.3199999e-05
25S03148915,Candidatus_Pararuminococcus_gallinarum,0.0,1.1699999e-05
25S03148915,GGB9787_SGB15410,0.0,1.1499999e-05
25S03148915,Actinomyces_SGB17168,0.0,1.0999999e-05
25S03148915,Gemella_morbillorum,0.0,1.0999999e-05
25S03148915,GGB12785_SGB19823,0.0,1.0399999e-05
25S03148915,Lactococcus_raffinolactis,0.0,1.0199999e-05
25S03148915,Eubacterium_infirmum,0.0,9.0999991e-06
25S03148915,Lactococcus_lactis,0.0,8.8999991e-06
25S03148915,Streptococcus_mutans,0.0,7.6999992e-06
25S03148915,Anaerococcus_SGB15407,0.0,6.3999994e-06
25S03148915,Phocaeicola_plebeius,0.0,6.1999994e-06
25S03148915,Clostridium_sp_Marseille_P3244,0.0,6.0999994e-06
25S03148915,Propionibacterium_acidifaciens,0.0,5.3999995e-06
25S03148915,Actinomyces_bouchesdurhonensis,0.0,5.0999995e-06
25S03148915,Leuconostoc_pseudomesenteroides,0.0,4.7999995e-06
25S03148915,Solobacterium_moorei,0.0,4.7999995e-06
25S03148915,Granulicatella_adiacens,0.0,4.4999996e-06
25S03148915,Streptococcus_sinensis,0.0,3.5999996e-06
25S03148915,GGB51959_SGB72479,0.0,3.3999997e-06
25S03148915,Blautia_sp_Marseille_P3087,0.0,2.7999997e-06
25S03148915,Bifidobacterium_dentium,0.0,1.6999998e-06
25S03148915,Eubacterium_SGB4961,0.0,1.1999999e-06
25S03148915,Dialister_invisus,0.0,9.999999e-07
25S03148915,Kluyvera_SGB71764,0.0,9.999999e-07
25S03148915,Scardovia_wiggsiae,0.0,5.9999994e-07
25S03148915,Actinomyces_SGB17132,0.0,4.9999995e-07
25S03148915,Clostridium_SGB5113,0.0,4.9999995e-07
25S03148915,Arachnia_rubra,0.0,2.9999997e-07
25S03148915,Weissella_cibaria,0.0,2.9999997e-07
25S03150919,Phocaeicola_dorei,0.34698123,0.21019072
25S03150919,Bacteroides_uniformis,0.14995937,0.085859909
25S03150919,Bacteroides_ovatus,0.12981707,0.080842708
25S03150919,Bacteroides_fragilis,0.092026982,0.053035705
25S03150919,Escherichia_coli,0.05144379,0.021413902
25S03150919,Bacteroides_thetaiotaomicron,0.04759809,0.024420302
25S03150919,Clostridium_SGB4750,0.040875992,0.029077403
25S03150919,Parasutterella_SGB9260,0.032675993,0.013995501
25S03150919,Ruminococcus_torques,0.016350197,0.10161351
25S03150919,Roseburia_intestinalis,0.009757998,0.0080920008
25S03150919,Clostridium_sp_AT4,0.0086140983,0.010215801
25S03150919,Desulfovibrio_SGB5076,0.0086074983,0.011132001
25S03150919,Faecalibacillus_intestinalis,0.0073675985,0.013315301
25S03150919,Blautia_wexlerae,0.0072803985,0.070187707
25S03150919,Anaerostipes_hadrus,0.0069005986,0.0075772008
25S03150919,Clostridium_sp_AF20_17LB,0.005108999,0.0041013004
25S03150919,Clostridiaceae_bacterium_Marseille_Q3526,0.0046640991,0.0035272004
25S03150919,Fusicatenibacter_saccharivorans,0.0040774992,0.051909405
25S03150919,Ruminococcus_gnavus,0.0024086995,0.018167502
25S03150919,Faecalimonas_umbilicata,0.0023269995,0.014632701
25S03150919,Roseburia_faecis,0.0016562997,0.0023819002
25S03150919,Bilophila_wadsworthia,0.0015559997,0.00056140006
25S03150919,Ruminococcus_sp_AF13_28,0.0014779997,0.019557302
25S03150919,Bifidobacterium_longum,0.0014472997,0.010002201
25S03150919,Collinsella_aerofaciens,0.0013830997,0.015115002
25S03150919,Blautia_hansenii,0.0011463998,0.0054149005
25S03150919,Bifidobacterium_pseudocatenulatum,0.0011080998,0.0088816009
25S03150919,Clostridium_sp_AM33_3,0.0011015998,0.0009525001
25S03150919,Dorea_longicatena,0.00092949981,0.013696201
25S03150919,Coprococcus_comes,0.00088989982,0.0054053005
25S03150919,Anaerobutyricum_soehngenii,0.00079639984,0.00036210004
25S03150919,Agathobaculum_butyriciproducens,0.00074439985,0.0014652001
25S03150919,Roseburia_sp_AM16_25,0.00067199987,0.0025184003
25S03150919,Ruminococcus_sp_AF41_9,0.00062059988,0.0076191008
25S03150919,Blautia_massiliensis,0.00061979988,0.014154401
25S03150919,Faecalicatena_fissicatena,0.00059129988,0.0062249006
25S03150919,Romboutsia_timonensis,0.0005219999,0.0013583001
25S03150919,Enterocloster_bolteae,0.0004986999,0.00053590005
25S03150919,GGB3828_SGB5197,0.0004860999,0.00045280005
25S03150919,Faecalibacterium_prausnitzii,0.00043749991,0.00072630007
25S03150919,Blautia_obeum,0.00039269992,0.010133201
25S03150919,Ruminococcus_lactaris,0.00033229993,0.00089120009
25S03150919,Lacrimispora_amygdalina,0.00032149994,0.00036760004
25S03150919,Mediterraneibacter_glycyrrhizinilyticus,0.00030169994,0.00066100007
25S03150919,Waltera_intestinalis,0.00029409994,0.00018310002
25S03150919,Fusobacterium_ulcerans,0.00028039994,0.00010260001
25S03150919,Blautia_faecis,0.00027859994,0.0039781004
25S03150919,Clostridiaceae_bacterium,0.00027309995,0.00018140002
25S03150919,Veillonella_rogosae,0.00025599995,0.00024940002
25S03150919,GGB3109_SGB4119,0.00025239995,0.00039680004
25S03150919,Flavonifractor_plautii,0.00022649995,0.00022800002
25S03150919,Clostridiales_bacterium_KLE1615,0.00021739996,0.00091030009
25S03150919,Klebsiella_pneumoniae,0.00019899996,9.540001e-05
25S03150919,Veillonellaceae_bacterium,0.00019499996,0.00017290002
25S03150919,Lacrimispora_celerecrescens,0.00016699997,0.0015192002
25S03150919,Veillonella_dispar,0.00016229997,0.00014700001
25S03150919,Coprococcus_catus,0.00014939997,0.0011757001
25S03150919,Clostridiaceae_bacterium_AF18_31LB,0.00014579997,0.00031080003
25S03150919,Streptococcus_mitis,0.00012539997,0.0010313001
25S03150919,Veillonella_parvula,9.1199982e-05,0.00010540001
25S03150919,Blautia_SGB4815,7.8799984e-05,0.00059520006
25S03150919,Anaerotignum_faecicola,7.8699984e-05,5.7000006e-05
25S03150919,Roseburia_inulinivorans,7.8499984e-05,6.4600006e-05
25S03150919,Streptococcus_salivarius,7.7399985e-05,0.0086602009
25S03150919,Peptostreptococcus_SGB749,7.7099985e-05,0.00019080002
25S03150919,Fusobacterium_nucleatum,7.6499985e-05,5.5500006e-05
25S03150919,Dysosmobacter_welbionis,7.4799985e-05,6.8400007e-05
25S03150919,Fusobacterium_pseudoperiodonticum,7.1899986e-05,2.3600002e-05
25S03150919,Haemophilus_parainfluenzae,6.8199986e-05,1.9000002e-05
25S03150919,Rothia_mucilaginosa,6.7999986e-05,0.0010205001
25S03150919,Clostridiaceae_unclassified_SGB4747,6.7899986e-05,7.5700008e-05
25S03150919,Clostridiales_bacterium,6.5299987e-05,5.9400006e-05
25S03150919,Eggerthella_lenta,6.4199987e-05,0.00019600002
25S03150919,Eubacterium_ventriosum,5.6499989e-05,0.00025900003
25S03150919,Escherichia_marmotae,5.5399989e-05,1.4300001e-05
25S03150919,Dysosmobacter_sp_BX15,5.4499989e-05,4.7900005e-05
25S03150919,Peptostreptococcus_stomatis,5.239999e-05,0.00027000003
25S03150919,GGB51269_SGB5062,4.2499992e-05,4.9700005e-05
25S03150919,Enterocloster_clostridioformis,4.1699992e-05,5.5300006e-05
25S03150919,Roseburia_hominis,3.6899993e-05,2.3900002e-05
25S03150919,Dialister_invisus,3.4799993e-05,0.00011820001
25S03150919,Prevotella_copri_clade_E,3.2399994e-05,8.9100009e-05
25S03150919,Lachnospiraceae_bacterium_Marseille_Q4251,2.9999994e-05,0.00012560001
25S03150919,TM7_phylum_sp_oral_taxon_352,2.8599994e-05,0.00026660003
25S03150919,Prevotella_copri_clade_A,2.6999995e-05,2.6600003e-05
25S03150919,Granulicatella_SGB8255,2.3499995e-05,0.00071730007
25S03150919,Streptococcus_parasanguinis,2.2299996e-05,0.0028829003
25S03150919,GGB9614_SGB15049,2.1999996e-05,2.1700002e-05
25S03150919,Phocaeicola_vulgatus,2.1999996e-05,1.1800001e-05
25S03150919,Ruthenibacterium_lactatiformans,2.1999996e-05,4.2500004e-05
25S03150919,Lachnospiraceae_bacterium_AM48_27BH,2.1299996e-05,9.4000009e-06
25S03150919,Actinomyces_SGB17132,2.0799996e-05,0.00011860001
25S03150919,Selenomonas_artemidis,1.9699996e-05,3.1200003e-05
25S03150919,Actinomyces_sp_ICM47,1.7699996e-05,0.00038190004
25S03150919,Streptococcus_australis,1.7699996e-05,0.0
25S03150919,Anaerotruncus_colihominis,1.5599997e-05,5.5100006e-05
25S03150919,Blautia_luti,1.5099997e-05,0.00039250004
25S03150919,Clostridium_butyricum,1.1499998e-05,1.0800001e-05
25S03150919,Streptococcus_infantis,1.0799998e-05,0.00077110008
25S03150919,Rheinheimera_SGB14999,9.999998e-06,5.9000006e-06
25S03150919,Lawsonibacter_asaccharolyticus,9.899998e-06,8.8000009e-06
25S03150919,Enterocloster_aldenensis,7.9999984e-06,4.1000004e-06
25S03150919,Dorea_phocaeensis,7.4999985e-06,2.3800002e-05
25S03150919,Parasutterella_excrementihominis,7.0999986e-06,1.7000002e-06
25S03150919,Eubacterium_rectale,6.6999987e-06,0.0
25S03150919,Phocaeicola_plebeius,5.9999988e-06,0.0
25S03150919,Gemella_sanguinis,5.8999988e-06,0.0010929001
25S03150919,Eubacterium_sulci,5.199999e-06,0.00039050004
25S03150919,Anaerococcus_SGB53821,5.099999e-06,3.7000004e-06
25S03150919,Carnobacterium_divergens,4.3999991e-06,0.00078100008
25S03150919,Veillonella_tobetsuensis,3.7999992e-06,3.5000004e-06
25S03150919,Bacteroides_faecis,3.4999993e-06,2.2000002e-06
25S03150919,Firmicutes_bacterium_AF16_15,3.3999993e-06,8.2000008e-06
25S03150919,Enterocloster_citroniae,3.0999994e-06,7.5000008e-06
25S03150919,Phocaeicola_coprocola,2.9999994e-06,0.0
25S03150919,Actinomyces_SGB17168,2.7999994e-06,0.00021370002
25S03150919,Streptococcus_sanguinis,2.2999995e-06,0.00019080002
25S03150919,Megamonas_funiformis,2.0999996e-06,0.0
25S03150919,Phocaeicola_sartorii,1.8999996e-06,1.0000001e-06
25S03150919,Roseburia_sp_AF02_12,1.8999996e-06,3.4900003e-05
25S03150919,Actinomyces_bouchesdurhonensis,1.3999997e-06,0.00011850001
25S03150919,Bacteroides_xylanisolvens,1.3999997e-06,2.4000002e-06
25S03150919,Clostridium_scindens,4.999999e-07,3.9400004e-05
25S03150919,Roseburia_SGB4949,4.999999e-07,4.0000004e-07
25S03150919,Clostridium_sp_AM22_11AC,2.9999994e-07,3.0000003e-07
25S03150919,GGB1148_SGB1475,2.9999994e-07,1.6800002e-05
25S03150919,Lactococcus_garvieae,0.0,0.00063970006
25S03150919,GGB10485_SGB49305,0.0,0.00043320004
25S03150919,Streptococcus_rubneri,0.0,0.00043150004
25S03150919,Gemella_haemolysans,0.0,0.00033320003
25S03150919,Actinomyces_graevenitzii,0.0,0.00029810003
25S03150919,Streptococcus_cristatus,0.0,0.00024410002
25S03150919,Saccharomyces_cerevisiae,0.0,0.00023030002
25S03150919,Mogibacterium_diversum,0.0,0.00022860002
25S03150919,Streptococcus_constellatus,0.0,0.00022290002
25S03150919,Streptococcus_oralis,0.0,0.00020890002
25S03150919,Lancefieldella_rimae,0.0,0.00015990002
25S03150919,Rothia_aeria,0.0,0.00014180001
25S03150919,Streptococcus_anginosus,0.0,0.00013710001
25S03150919,Actinomyces_sp_HMSC035G02,0.0,0.00012640001
25S03150919,Streptococcus_vestibularis,0.0,0.00012190001
25S03150919,Streptococcus_sinensis,0.0,0.00012030001
25S03150919,Actinomyces_sp_ICM58,0.0,0.00010590001
25S03150919,Lactococcus_piscium,0.0,0.00010150001
25S03150919,Granulicatella_adiacens,0.0,9.750001e-05
25S03150919,Gemella_morbillorum,0.0,8.5900009e-05
25S03150919,Lancefieldella_parvula,0.0,7.1800007e-05
25S03150919,Actinomyces_oris,0.0,6.6300007e-05
25S03150919,Carnobacterium_maltaromaticum,0.0,6.2200006e-05
25S03150919,Weissella_confusa,0.0,6.2100006e-05
25S03150919,Corynebacterium_durum,0.0,6.0500006e-05
25S03150919,Propionibacterium_acidifaciens,0.0,5.8000006e-05
25S03150919,Actinomyces_sp_ph3,0.0,5.5000006e-05
25S03150919,Actinomyces_dentalis,0.0,4.5900005e-05
25S03150919,Actinomyces_sp_oral_taxon_414,0.0,4.4400004e-05
25S03150919,Lachnospiraceae_bacterium,0.0,4.3500004e-05
25S03150919,Eubacterium_nodatum,0.0,3.7700004e-05
25S03150919,Shuttleworthia_satelles,0.0,3.7500004e-05
25S03150919,Eubacterium_infirmum,0.0,3.5200004e-05
25S03150919,Actinomyces_SGB17157,0.0,3.1300003e-05
25S03150919,Limosilactobacillus_gastricus,0.0,3.0900003e-05
25S03150919,Lactococcus_petauri,0.0,3.0500003e-05
25S03150919,Streptococcus_parauberis,0.0,2.9400003e-05
25S03150919,Streptococcus_gordonii,0.0,2.8900003e-05
25S03150919,Actinomyces_SGB17163,0.0,2.8500003e-05
25S03150919,Leuconostoc_citreum,0.0,2.4300002e-05
25S03150919,Slackia_exigua,0.0,2.3400002e-05
25S03150919,GGB12785_SGB19823,0.0,2.3300002e-05
25S03150919,Corynebacterium_matruchotii,0.0,1.8200002e-05
25S03150919,Lactococcus_lactis,0.0,1.7000002e-05
25S03150919,Solobacterium_SGB6829,0.0,1.6900002e-05
25S03150919,Weissella_cibaria,0.0,1.6300002e-05
25S03150919,Veillonella_atypica,0.0,1.3600001e-05
25S03150919,Delftia_acidovorans,0.0,1.2500001e-05
25S03150919,Turicibacter_bilis,0.0,1.1200001e-05
25S03150919,Blautia_glucerasea,0.0,1.0600001e-05
25S03150919,Streptococcus_equinus,0.0,1.0300001e-05
25S03150919,Mogibacterium_timidum,0.0,9.700001e-06
25S03150919,Streptococcus_sp_F0442,0.0,8.9000009e-06
25S03150919,Amedibacillus_dolichus,0.0,8.0000008e-06
25S03150919,Massilioclostridium_coli,0.0,7.3000007e-06
25S03150919,Gemella_SGB47116,0.0,6.9000007e-06
25S03150919,GGB51441_SGB71759,0.0,6.5000007e-06
25S03150919,Solobacterium_SGB6834,0.0,6.5000007e-06
25S03150919,Scardovia_wiggsiae,0.0,6.4000006e-06
25S03150919,Leuconostoc_lactis,0.0,5.4000005e-06
25S03150919,Staphylococcus_xylosus,0.0,4.8000005e-06
25S03150919,Leuconostoc_gelidum,0.0,4.3000004e-06
25S03150919,Ruminococcus_bromii,0.0,3.9000004e-06
25S03150919,Cellulomonas_flavigena,0.0,3.8000004e-06
25S03150919,Streptococcus_thermophilus,0.0,3.5000004e-06
25S03150919,Actinomyces_naeslundii,0.0,3.4000003e-06
25S03150919,Kluyvera_SGB71764,0.0,2.7000003e-06
25S03150919,Actinomyces_sp_oral_taxon_448,0.0,2.5000003e-06
25S03150919,Actinomyces_sp_HMT897,0.0,2.4000002e-06
25S03150919,Candidatus_Nanosynbacter_SGB96076,0.0,2.1000002e-06
25S03150919,Leuconostoc_holzapfelii,0.0,2.1000002e-06
25S03150919,Sellimonas_intestinalis,0.0,2.1000002e-06
25S03150919,Candidatus_Nanoperiomorbus_periodonticus,0.0,1.3000001e-06
25S03150919,GGB79678_SGB4833,0.0,1.2000001e-06
25S03150919,Blautia_sp_Marseille_P3087,0.0,9.0000009e-07
25S03150919,Vagococcus_fluvialis,0.0,8.0000008e-07
25S03150919,Bifidobacterium_catenulatum,0.0,6.0000006e-07
25S03150919,Vescimonas_coprocola,0.0,6.0000006e-07
25S03150919,Candidatus_Catenibacterium_tridentinum,0.0,3.0000003e-07
25S03150919,Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1,0.0,2.0000002e-07
25S03150919,GGB3453_SGB4607,0.0,2.0000002e-07
25S03150927,Phocaeicola_plebeius,0.51993633,0.29359371
25S03150927,Faecalibacterium_prausnitzii,0.078391014,0.030127291
25S03150927,Bacteroides_uniformis,0.068052625,0.041845687
25S03150927,Phocaeicola_dorei,0.055497939,0.029724291
25S03150927,Phascolarctobacterium_faecium,0.020581577,0.0082455975
25S03150927,Clostridium_sp_AF34_10BH,0.016929581,0.0064092981
25S03150927,Bacteroides_stercoris,0.016434582,0.0095968971
25S03150927,Desulfovibrio_SGB5077,0.015617883,0.011527397
25S03150927,Bifidobacterium_pseudocatenulatum,0.011472387,0.11067757
25S03150927,GGB3363_SGB4448,0.011467087,0.03432579
25S03150927,Blautia_wexlerae,0.011371187,0.038063689
25S03150927,Faecalibacterium_SGB15346,0.011126088,0.0038971988
25S03150927,Parasutterella_excrementihominis,0.010111789,0.0046832986
25S03150927,Clostridium_sp_AM22_11AC,0.0088690902,0.0081973975
25S03150927,Clostridium_fessum,0.0080625911,0.0082823975
25S03150927,Bacteroides_ovatus,0.0066721927,0.0045472986
25S03150927,Phocaeicola_vulgatus,0.006359993,0.003248699
25S03150927,Bacteroides_finegoldii,0.0062979931,0.0037714989
25S03150927,Faecalibacillus_intestinalis,0.0059623934,0.010057097
25S03150927,Lachnospira_eligens,0.0057407937,0.0056831983
25S03150927,Ruminococcus_torques,0.0052421942,0.030493691
25S03150927,Candidatus_Cibionibacter_quicibialis,0.004548195,0.0061715981
25S03150927,Butyricicoccus_sp_AM29_23AC,0.0040555955,0.0018757994
25S03150927,Anaerostipes_hadrus,0.0038418958,0.0020302994
25S03150927,Clostridium_sp_AM49_4BH,0.0035157961,0.0057730983
25S03150927,Anaerobutyricum_hallii,0.0034584962,0.00024489993
25S03150927,Coprococcus_eutactus,0.0033231963,0.0041504988
25S03150927,Paraprevotella_xylaniphila,0.0032980964,0.0019099994
25S03150927,Clostridium_sp_AF20_17LB,0.0031892965,0.0023352993
25S03150927,Blautia_obeum,0.0028887968,0.019267194
25S03150927,Bacteroides_thetaiotaomicron,0.0028861968,0.0017103995
25S03150927,Escherichia_coli,0.0028508969,0.00061469982
25S03150927,Gemmiger_formicilis,0.002754697,0.0082147975
25S03150927,Fusicatenibacter_saccharivorans,0.002722897,0.061767981
25S03150927,Clostridium_sp_AM33_3,0.002690597,0.0018953994
25S03150927,Lachnospira_sp_NSJ_43,0.0025642972,0.0011227997
25S03150927,Clostridiaceae_bacterium,0.0020029978,0.0020653994
25S03150927,Catenibacterium_SGB4425,0.0019648978,0.015268095
25S03150927,Agathobaculum_butyriciproducens,0.0016926981,0.0013410996
25S03150927,Firmicutes_bacterium_AF16_15,0.0015544983,0.0017439995
25S03150927,Streptococcus_salivarius,0.0015497983,0.010037597
25S03150927,Clostridiaceae_unclassified_SGB4771,0.0015160983,0.0015037995
25S03150927,Lacrimispora_amygdalina,0.0015134983,0.00096439971
25S03150927,Clostridium_sp_AF12_28,0.0014854984,0.0014087996
25S03150927,Anaerotignum_faecicola,0.0014732984,0.00044969987
25S03150927,Alistipes_onderdonkii,0.0014423984,0.00075889977
25S03150927,Haemophilus_parainfluenzae,0.0014367984,0.00058869982
25S03150927,Lachnospiraceae_bacterium_AM48_27BH,0.0014140984,0.00068969979
25S03150927,Clostridium_cuniculi,0.0013558985,0.0026389992
25S03150927,Clostridiaceae_bacterium_AF18_31LB,0.0013469985,0.0023365993
25S03150927,Ruminococcus_bicirculans,0.0012957986,0.0021772993
25S03150927,Blautia_faecis,0.0012445986,0.010108097
25S03150927,Parabacteroides_merdae,0.0011981987,0.00069829979
25S03150927,Eubacterium_ramulus,0.0011816987,0.0048418985
25S03150927,GGB9614_SGB15049,0.0010490988,0.00050899985
25S03150927,Bacteroides_caccae,0.0010138989,0.00058489982
25S03150927,Bacteroides_xylanisolvens,0.00092489898,0.00058029983
25S03150927,Mesosutterella_multiformis,0.00092089899,0.00038659988
25S03150927,Dorea_sp_AF36_15AT,0.00075219917,0.00092159972
25S03150927,Clostridium_SGB4751,0.0007287992,0.00058249983
25S03150927,Roseburia_sp_AM23_20,0.0007262992,0.00051799984
25S03150927,Faecalicatena_fissicatena,0.00062769931,0.013598296
25S03150927,Mediterraneibacter_sp_gm002,0.00062679931,0.0069533979
25S03150927,Blautia_massiliensis,0.00061209933,0.018597294
25S03150927,GGB9616_SGB15052,0.00059389935,0.00024969993
25S03150927,Dorea_formicigenerans,0.00059359935,0.0057087983
25S03150927,Eubacterium_ventriosum,0.00059129935,0.0028996991
25S03150927,Clostridiaceae_bacterium_Marseille_Q4143,0.00058849935,0.0006779998
25S03150927,Dorea_longicatena,0.00056629938,0.0088582973
25S03150927,Eubacterium_sp_AF34_35BH,0.00051869943,0.0044375987
25S03150927,Bifidobacterium_longum,0.00050169945,0.0060086982
25S03150927,Coprobacter_fastidiosus,0.00049819945,0.00024259993
25S03150927,Clostridiaceae_bacterium_Marseille_Q4145,0.00049409946,0.00056909983
25S03150927,Clostridiales_bacterium_KLE1615,0.00048859946,0.013584296
25S03150927,GGB41458_SGB58520,0.00046709949,0.00038859988
25S03150927,Roseburia_sp_AM16_25,0.0004506995,0.00079529976
25S03150927,Blautia_stercoris,0.00043719952,0.0043714987
25S03150927,Lacrimispora_celerecrescens,0.00038949957,0.0070180979
25S03150927,Citrobacter_freundii,0.00038159958,9.7899971e-05
25S03150927,Eubacterium_SGB6276,0.00037799958,0.00015219995
25S03150927,Ruminococcus_lactaris,0.0003672996,0.0012625996
25S03150927,Clostridium_sp_AF32_12BH,0.0003611996,0.00025039992
25S03150927,Coprococcus_catus,0.00035599961,0.0028236992
25S03150927,Eubacterium_rectale,0.00035309961,0.00073859978
25S03150927,Clostridium_SGB4750,0.00033659963,0.0003188999
25S03150927,Streptococcus_parasanguinis,0.00033199963,0.0027021992
25S03150927,Ruminococcus_sp_AF41_9,0.00032939964,0.0026641992
25S03150927,Collinsella_SGB14861,0.00032319964,0.00064939981
25S03150927,Coprococcus_comes,0.00031859965,0.003213799
25S03150927,GGB79734_SGB15291,0.00031799965,0.0016256995
25S03150927,Butyricimonas_paravirosa,0.00029749967,0.00019389994
25S03150927,GGB3815_SGB5180,0.00028979968,0.00018719994
25S03150927,GGB4591_SGB6350,0.00026439971,0.00016399995
25S03150927,GGB9616_SGB15051,0.00025609972,0.00010179997
25S03150927,Blautia_glucerasea,0.00022889975,0.00095289971
25S03150927,Roseburia_hominis,0.00022699975,0.00012869996
25S03150927,Odoribacter_splanchnicus,0.00022199976,0.00013179996
25S03150927,Dysosmobacter_sp_BX15,0.00014999984,6.4999981e-05
25S03150927,Eubacteriales_unclassified_SGB15145,0.00014229984,0.00010439997
25S03150927,GGB3636_SGB4929,0.00014209984,0.00011189997
25S03150927,GGB51441_SGB71759,0.00014169984,0.00019589994
25S03150927,GGB9559_SGB14969,0.00012999986,0.00013549996
25S03150927,Clostridium_sp_AM42_4,0.00012959986,9.5699971e-05
25S03150927,Roseburia_inulinivorans,0.00012729986,5.4499984e-05
25S03150927,Veillonella_rogosae,0.00011849987,7.2499978e-05
25S03150927,Rheinheimera_SGB14999,0.00011439987,5.7899983e-05
25S03150927,Eubacteriaceae_bacterium,0.00010269989,0.00042549987
25S03150927,Anaerobutyricum_soehngenii,0.00010229989,0.0
25S03150927,Veillonella_dispar,0.00010079989,4.1299988e-05
